"n","b","psi_reg_cv","psi_reg","psi_relax","lower_proj_reg_cv","lower_proj_reg","lower_proj_relax","upper_proj_reg_cv","upper_proj_reg","upper_proj_relax","lower_delta_reg_cv","lower_delta_reg","lower_delta_relax","upper_delta_reg_cv","upper_delta_reg","upper_delta_relax"
500,22,-0.165365611400176,-0.167202676935565,-3.85126125339594,-0.50640663065513,-0.507582992851768,-4.12119525794176,0.175675407854779,0.173177638980639,-3.58132724885012,-0.781128040450009,-0.783489231646949,-5.04571450476471,0.450396817649658,0.449083877775819,-2.65680800202717
500,23,-0.98521090604542,-0.985189437215687,-5.0837180088976,-1.23233693523983,-1.23231551538441,-5.27789362100429,-0.738084876851012,-0.73806335904696,-4.88954239679091,-1.74812660015551,-1.74810298500301,-6.56742078241262,-0.222295211935334,-0.222275889428367,-3.60001523538258
500,24,3.48549366138239,3.48398956854,3.4703927624891,3.2981578005942,3.29669240218049,3.18941037886786,3.67282952217058,3.67128673489951,3.75137514611034,3.16487852298258,3.16315360321928,3.15614415938245,3.8061087997822,3.80482553386072,3.78464136559575
500,25,-0.222250023678287,-0.222250023678287,-0.222250023678287,-0.898932693577132,-0.898932693577132,-0.898932693577132,0.454432646220559,0.454432646220559,0.454432646220559,-0.898932693577132,-0.898932693577132,-0.898932693577132,0.454432646220559,0.454432646220559,0.454432646220559
500,26,2.05145102002491,2.02521903204642,2.78331846370001,1.76613129937665,1.71918400115151,2.40153976474549,2.33677074067317,2.33125406294133,3.16509716265453,1.65534087420471,1.61741934392449,1.31668049378145,2.4475611658451,2.43301872016835,4.24995643361857
500,27,2.91219623092515,2.91612810620335,2.65400598725842,2.71684571175045,2.7198207466855,2.45699911455662,3.10754675009985,3.11243546572119,2.85101285996021,2.54495488766989,2.54769159157389,2.30067758657154,3.27943757418041,3.28456462083281,3.0073343879453
500,28,2.75430173883608,2.75431899067042,2.98338867776623,2.34334600508811,2.34336477519479,2.75620838030588,3.16525747258404,3.16527320614605,3.21056897522657,2.44256936053605,2.44258630796505,2.64125868557889,3.0660341171361,3.06605167337579,3.32551866995356
500,29,2.75666859101826,2.74982600013603,2.26975899593283,2.19883255895953,2.19174252774871,1.73889232174601,3.314504623077,3.30790947252336,2.80062567011965,2.16180575459732,2.15292656459906,0.921465451034441,3.35153142743921,3.346725435673,3.61805254083122
500,30,4.12823520517924,4.13080395433156,4.89435339913425,3.82914046887668,3.8331811426659,4.58608587817547,4.4273299414818,4.42842676599722,5.20262092009302,3.76267361775901,3.76554779567201,4.31446681777715,4.49379679259947,4.49606011299112,5.47423998049134
500,31,3.01003763100781,3.0093714013867,2.77589218495135,2.72338558974127,2.72282943911435,2.56430621790498,3.29668967227435,3.29591336365904,2.98747815199771,2.65377691934255,2.6532119783946,2.46128806848932,3.36629834267308,3.36553082437879,3.09049630141337
500,32,0.450522793753035,0.468133792169739,-2.22816188515967,0.031231742738968,0.0499160249234828,-3.12820905409565,0.869813844767102,0.886351559415995,-1.32811471622368,-0.106558941950317,-0.0867826832972837,-3.55130893581488,1.00760452945639,1.02305026763676,-0.905014834504453
500,33,2.71948853809599,2.72016044359838,-2.74150366665228,2.46811501703994,2.46879381930141,-2.99444514961272,2.97086205915203,2.97152706789535,-2.48856218369184,2.33585743504986,2.33653736819183,-3.87324579443468,3.10311964114212,3.10378351900493,-1.60976153886988
500,34,0.4703121661503,0.402323909420571,-0.552332282132159,0.175404635072197,0.110820571586709,-0.859277101218789,0.765219697228404,0.693827247254433,-0.245387463045529,-0.379206048298684,-0.450831325081965,-2.12286485440742,1.31983038059928,1.25547914392311,1.0182002901431
500,35,0.542987334955247,0.548807907121009,0.64819206699153,0.221005131567723,0.227679203372941,0.442401437192548,0.864969538342772,0.869936610869077,0.853982696790513,-0.111308342293657,-0.103998325310048,-1.24812886228442,1.19728301220415,1.20161413955207,2.54451299626748
500,36,1.95591126956348,1.95531189603291,-0.726231169967597,1.67777848274632,1.67718100180635,-1.07281231679536,2.23404405638064,2.23344279025947,-0.379650023139835,1.49706153405049,1.49635403760275,-1.9321570280125,2.41476100507647,2.41426975446308,0.479694688077302
500,37,2.73772504352782,2.73776657866214,2.78114039864054,2.49421634986399,2.4942580199461,2.55412761661567,2.98123373719165,2.98127513737818,3.0081531806654,2.32168629895695,2.3217263273711,2.37962683957454,3.15376378809869,3.15380682995317,3.18265395770653
500,38,2.79593936230374,2.79604168709795,2.75593351492897,2.4782159963263,2.47835078772608,2.45579191410376,3.11366272828117,3.11373258646981,3.05607511575418,2.42611272996051,2.42621734344707,2.39667088662347,3.16576599464696,3.16586603074882,3.11519614323447
500,39,3.24546797281244,3.2468669728997,3.39886711944516,2.7927738658257,2.7945010548984,3.08899386199911,3.69816207979918,3.699232890901,3.70874037689121,2.81364812939015,2.81544513620855,3.019693797549,3.67728781623473,3.67828880959084,3.77804044134131
500,40,2.71864584444758,2.72345861122674,0.330144976568562,2.35801614224149,2.36330329683544,0.141197358868248,3.07927554665368,3.08361392561803,0.519092594268875,2.29064778540207,2.29527687443815,-0.946866950972483,3.1466439034931,3.15164034801532,1.60715690410961
500,41,3.26620484360277,3.26892702866633,2.9503713624726,2.86015841042823,2.86126050432015,2.55469086092716,3.67225127677731,3.67659355301252,3.34605186401804,2.96715070184342,2.96944812662815,2.65974217923211,3.56525898536212,3.56840593070451,3.24100054571309
500,42,4.22333953957038,4.22367546974074,1.96405541790446,3.90131625575304,3.90164064097314,1.65421899182912,4.54536282338771,4.54571029850834,2.2738918439798,3.57384247463461,3.57408989848961,0.41522151370662,4.87283660450614,4.87326104099188,3.5128893221023
500,43,1.81973143228479,1.81973301056451,-1.78502407682709,1.61546999909273,1.61547085839845,-1.97099767322677,2.02399286547686,2.02399516273057,-1.59905048042742,1.38891296837138,1.38891466189922,-2.84193364319922,2.25054989619821,2.25055135922979,-0.72811451045496
500,44,3.2530497468288,3.25130984002455,4.24504059821064,3.04580357907396,3.04423791949062,4.04124175239764,3.46029591458364,3.45838176055848,4.44883944402365,2.88568376051171,2.88405507803184,3.62481590949029,3.62041573314589,3.61856460201726,4.865265286931
500,45,2.30713397607691,2.30063791595971,-1.5872582843236,2.03865497030833,2.03175637683971,-1.8012282409546,2.57561298184548,2.56951945507972,-1.37328832769261,1.6423840877597,1.63622773351503,-2.87281258314801,2.97188386439412,2.9650480984044,-0.301703985499198
500,46,-1.8032543153665,-1.77016158734801,-3.54594616777505,-2.25188720219707,-2.21949368333515,-3.78198872199246,-1.35462142853592,-1.32082949136086,-3.30990361355764,-2.88307718307263,-2.84711190837682,-5.03424395881383,-0.723431447660363,-0.693211266319201,-2.05764837673627
500,47,-1.37087853849739,-1.37606614061037,-3.32730323149969,-1.93065004537922,-1.93558957436935,-3.5915713837617,-0.811107031615562,-0.816542706851388,-3.06303507923768,-2.47434693711959,-2.47868576524476,-5.17607384203709,-0.267410139875196,-0.273446515975979,-1.47853262096229
500,48,0.50072639975211,0.50072639975211,0.50072639975211,-0.153052295245242,-0.153052295245242,-0.153052295245242,1.15450509474946,1.15450509474946,1.15450509474946,-0.153052295245242,-0.153052295245242,-0.153052295245242,1.15450509474946,1.15450509474946,1.15450509474946
500,49,1.15923365232025,1.38064608166011,-1.62672151844128,0.82152386496377,1.08762655257963,-2.01747042375101,1.49694343967673,1.67366561074059,-1.23597261313154,0.640030454447031,0.889731950488404,-2.81858855763732,1.67843685019347,1.87156021283181,-0.434854479245235
500,50,1.97419838412135,1.98514013775274,-0.296362446357967,1.73168290467104,1.74410482721796,-0.538432447842311,2.21671386357166,2.22617544828752,-0.0542924448736225,1.58042871476476,1.59446325196613,-1.38427184134023,2.36796805347794,2.37581702353935,0.791546948624296
500,51,-0.582876811369924,-0.757094751023034,-3.23593468144354,-1.06575459153342,-1.22277555736472,-3.71531110369433,-0.0999990312064223,-0.291413944681348,-2.75655825919275,-1.26803402516577,-1.47154775676236,-4.71144427030321,0.10228040242592,-0.0426417452837113,-1.76042509258386
500,52,2.4740308132635,2.47401261381029,2.26175454625519,2.27726608932375,2.27718049828151,2.09000614059073,2.67079553720325,2.67084472933907,2.43350295191965,2.11432722613409,2.11429155199951,1.91645625686938,2.83373440039292,2.83373367562106,2.60705283564101
500,53,3.49468354198438,3.49365410933851,4.6684562625105,3.16722337492138,3.16924514776149,4.38287578956714,3.82214370904738,3.81806307091553,4.95403673545386,3.1470156984805,3.14689484655282,4.0382639671476,3.84235138548826,3.8404133721242,5.2986485578734
500,54,0.790988049823624,0.794628511008846,-0.917702760798276,0.425395399727886,0.429129031647427,-1.14877862105696,1.15658069991936,1.16012799037027,-0.68662690053959,-0.00285513157381845,0.00145674904614501,-2.34408700728176,1.58483123122107,1.58780027297155,0.508681485685205
500,55,1.49905294610938,1.49905294610938,1.49905294610938,1.03951125780597,1.03951125780597,1.03951125780597,1.95859463441278,1.95859463441278,1.95859463441278,1.03951125780597,1.03951125780597,1.03951125780597,1.95859463441278,1.95859463441278,1.95859463441278
500,56,1.34000711245548,1.55789376033307,-2.48649428532753,1.16843720981525,1.38913358368818,-2.63495956413045,1.5115770150957,1.72665393697797,-2.33802900652461,0.92958417417896,1.17009917887615,-3.40574933274617,1.75043005073199,1.94568834179,-1.5672392379089
500,57,3.65900648762991,3.66020290343397,3.63663895086831,3.29536189054965,3.29722348086504,3.25071048912804,4.02265108471016,4.02318232600291,4.02256741260858,3.32291254228565,3.32405743646948,3.30016533403923,3.99510043297416,3.99634837039847,3.97311256769739
500,58,2.2050521383246,2.2050521383246,2.2050521383246,1.81277365528611,1.81277365528611,1.81277365528611,2.59733062136309,2.59733062136309,2.59733062136309,1.81277365528611,1.81277365528611,1.81277365528611,2.59733062136309,2.59733062136309,2.59733062136309
500,59,-0.323328986268245,-0.323328986268245,-0.323328986268245,-1.02518517802898,-1.02518517802898,-1.02518517802898,0.378527205492495,0.378527205492495,0.378527205492495,-1.02518517802898,-1.02518517802898,-1.02518517802898,0.378527205492495,0.378527205492495,0.378527205492495
500,60,1.83288914148285,1.83481274202189,0.739109208597648,1.48548970985033,1.48757343058504,0.500857944303225,2.18028857311536,2.18205205345873,0.977360472892072,1.33190236494246,1.33394577998406,-0.332488368631302,2.33387591802323,2.33567970405972,1.8107067858266
500,61,2.01341780218203,1.93334469879081,-0.908035269477712,1.64533826490808,1.58388637592539,-1.23221852465694,2.38149733945597,2.28280302165622,-0.583852014298487,1.57397410518893,1.48818182985478,-2.06052841329475,2.45286149917512,2.37850756772683,0.244457874339329
500,62,3.1826935035853,3.20318550296074,3.59408877192439,2.98765941661206,3.00589816552229,3.37226871946672,3.37772759055853,3.40047284039919,3.81590882438206,2.79890516141168,2.82166626621203,3.16371824135342,3.56648184575891,3.58470473970945,4.02445930249536
500,63,3.45700523872593,3.4570770880686,3.88460149927289,3.13240801861972,3.13286855729685,3.61636764379112,3.78160245883214,3.78128561884034,4.15283535475466,3.014486936218,3.01452545506641,3.43183187097166,3.89952354123386,3.89962872107079,4.33737112757412
500,64,3.17750190086006,3.17568792036476,-0.80853577362832,2.84358548097141,2.8397286980877,-1.01563952327992,3.5114183207487,3.51164714264183,-0.601432023976718,2.79912712530089,2.7973174219643,-1.55449468834162,3.55587667641922,3.55405841876523,-0.0625768589150203
500,65,2.57371893308754,2.58240783296281,2.89774945547486,2.32186280019299,2.33506781799298,2.63212226679159,2.82557506598209,2.82974784793265,3.16337664415814,2.1657101881032,2.17720243405429,2.50458744008405,2.98172767807187,2.98761323187134,3.29091147086568
500,66,2.18142899486924,2.18142899486924,2.18142899486924,1.80660578124877,1.80660578124877,1.80660578124877,2.5562522084897,2.5562522084897,2.5562522084897,1.80660578124877,1.80660578124877,1.80660578124877,2.5562522084897,2.5562522084897,2.5562522084897
500,67,2.55819005875367,2.55685922204368,2.13048652393321,2.25543107177917,2.25407942564873,1.85178415981386,2.86094904572817,2.85963901843862,2.40918888805255,2.00306238488839,2.00156635171346,1.06942963931971,3.11331773261895,3.11215209237389,3.1915434085467
500,68,0.808310421128104,0.776623413651647,-0.580852389542267,0.503984834602759,0.472657569481128,-0.850248452477932,1.11263600765345,1.08058925782217,-0.311456326606602,0.154878863734435,0.120262645795166,-2.12116229631257,1.46174197852177,1.43298418150813,0.959457517228033
500,69,4.1640842475762,4.16700951623368,5.12934487655329,3.89700308197189,3.90008500367665,4.66861639471373,4.43116541318051,4.43393402879071,5.59007335839284,3.7311008074256,3.73331071732378,4.52253972602179,4.5970676877268,4.60070831514358,5.73615002708479
500,70,0.496296807129448,0.456052700318562,-0.423384229186935,0.126120295856038,0.104166317745413,-0.799970146488486,0.866473318402858,0.807939082891711,-0.0467983118853843,-0.269588754341813,-0.317566574220553,-1.92954184728259,1.26218236860071,1.22967197485768,1.08277338890872
500,71,1.59813415586248,1.60094721263839,-1.08214041570648,1.17775960189439,1.17686559789577,-1.67706627045234,2.01850870983057,2.02502882738102,-0.487214560960617,0.693282147359326,0.687623747203176,-3.28000162915291,2.50298616436564,2.51427067807361,1.11572079773995
500,72,2.8669695061078,2.86675738160605,2.84677837800858,2.67385738771934,2.67364721347271,2.60137177597332,3.06008162449626,3.05986754973939,3.09218498004383,2.49512756877172,2.49495649519918,2.50445470505402,3.23881144344388,3.23855826801292,3.18910205096313
500,73,2.79976620951227,2.80145681671049,2.93003570185339,2.45992923125101,2.46374859176511,2.62916760050516,3.13960318777354,3.13916504165587,3.23090380320162,2.46020604182469,2.46257397153705,2.59382442703185,3.13932637719985,3.14033966188393,3.26624697667493
500,74,3.12154513377351,3.11978849477252,4.00338536530895,2.73539845228497,2.73362754687326,3.83696915774038,3.50769181526204,3.50594944267179,4.16980157287752,2.80206279493421,2.80018808154539,3.62928601040001,3.4410274726128,3.43938890799966,4.37748472021789
500,75,2.52490372295908,2.51268201510527,-1.86927540970065,2.26857998184755,2.25868434730308,-2.07438438225154,2.78122746407062,2.76667968290746,-1.66416643714976,2.18714121303328,2.17505285596662,-2.94178781367031,2.86266623288489,2.85031117424393,-0.796763005730989
500,76,3.11172943591576,3.11122310950371,3.20519009663949,2.85834160092292,2.85883947216212,2.95355644414583,3.36511727090859,3.36360674684531,3.45682374913315,2.68817482408212,2.68823869616992,2.79118506241824,3.5352840477494,3.5342075228375,3.61919513086074
500,77,1.43166278803785,1.43394681089096,0.59636409923376,1.18153068987895,1.18380386790022,0.343930600691169,1.68179488619675,1.68408975388169,0.848797597776351,0.863845332595902,0.86682160328334,-0.712882079270121,1.9994802434798,2.00107201849857,1.90561027773764
500,78,0.384979152935577,0.384145781788621,-1.9265288283802,0.119952402806164,0.119604320440461,-2.11685550641688,0.650005903064989,0.648687243136781,-1.73620215034352,-0.292447074182672,-0.295767407941665,-3.71102908008642,1.06240538005383,1.06405897151891,-0.142028576673989
500,79,2.96780083866522,2.97048661123739,3.80279348281309,2.70664204874861,2.70940272019753,3.61833552631599,3.22895962858183,3.23157050227726,3.98725143931019,2.62742193173575,2.62999261674765,3.19816909927924,3.30817974559468,3.31098060572714,4.40741786634694
500,80,2.4063477215887,2.38265169632685,2.79207003332786,2.18755594127488,2.17202829680023,2.46555096387154,2.62513950190251,2.59327509585348,3.11858910278418,2.05260356469688,2.03096984516463,2.43620361141194,2.76009187848052,2.73433354748907,3.14793645524377
500,81,2.51024554707702,2.44109949190507,4.78590234603261,2.28676860139898,2.22019562311992,4.550325571616,2.73372249275507,2.66200336069023,5.02147912044921,2.18847569696801,2.11860363858348,4.13833267227492,2.83201539718603,2.76359534522667,5.43347201979029
500,82,1.08758118008875,1.08767539495343,-1.9184360668061,0.878203855219643,0.878299533876114,-2.08179073093642,1.29695850495786,1.29705125603075,-1.75508140267578,0.579000456628694,0.579109257917993,-3.02857773967652,1.59616190354881,1.59624153198887,-0.808294393935684
500,83,3.143418836279,3.17870574199957,2.07919602088708,2.87118861889505,2.90872715382822,1.74501208329024,3.41564905366295,3.44868433017092,2.41337995848393,2.76724928573345,2.80258032341072,1.61610449479116,3.51958838682455,3.55483116058841,2.54228754698301
500,84,0.533938848339173,0.533938848339173,0.533938848339173,-0.0325333078703002,-0.0325333078703002,-0.0325333078703002,1.10041100454865,1.10041100454865,1.10041100454865,-0.0325333078703002,-0.0325333078703002,-0.0325333078703002,1.10041100454865,1.10041100454865,1.10041100454865
500,85,2.83893316955194,2.84348518340806,3.034308208417,2.55809641024399,2.56450368401168,2.76055573678595,3.1197699288599,3.12246668280444,3.30806068004804,2.48570551237535,2.49149222696889,2.69310519559132,3.19216082672854,3.19547813984722,3.37551122124267
500,86,1.58861765024702,1.58861765024702,1.58861765024702,1.08997472835307,1.08997472835307,1.08997472835307,2.08726057214097,2.08726057214097,2.08726057214097,1.08997472835307,1.08997472835307,1.08997472835307,2.08726057214097,2.08726057214097,2.08726057214097
500,87,2.82707375576599,2.81612483664718,0.483718832921551,2.59678720257881,2.5796659417832,0.258788566446699,3.05736030895317,3.05258373151116,0.708649099396403,2.40863173881205,2.39717714887577,-0.50951482562634,3.24551577271993,3.23507252441859,1.47695249146944
500,88,0.618929522938774,0.1740302915701,-3.94994394419283,0.267086543897391,-0.171194684485502,-4.31267398017795,0.970772501980157,0.519255267625703,-3.58721390820771,0.100683311971835,-0.371826846466117,-4.9745207339099,1.13717573390571,0.719887429606318,-2.92536715447576
500,89,3.21961365110543,3.24260685691937,1.33933199967891,2.8649905356951,2.88790408317051,1.04650459061739,3.57423676651576,3.59730963066823,1.63215940874043,2.7178145507523,2.73926188225507,-0.490691142217219,3.72141275145856,3.74595183158368,3.16935514157505
500,90,3.40661634129359,3.4060944547839,3.32899450485133,3.12964924749564,3.12884265147968,2.88666851629978,3.68358343509154,3.68334625808812,3.77132049340287,3.0277061926184,3.0270576805381,2.87453080494973,3.78552648996879,3.7851312290297,3.78345820475293
500,91,2.210323425526,2.210323425526,2.210323425526,1.80047176307387,1.80047176307387,1.80047176307387,2.62017508797812,2.62017508797812,2.62017508797812,1.80047176307387,1.80047176307387,1.80047176307387,2.62017508797812,2.62017508797812,2.62017508797812
500,92,-0.991938961312421,-1.00166509465176,-5.88707571808718,-1.28978572117713,-1.29961113004881,-6.07748878366184,-0.694092201447717,-0.703719059254707,-5.69666265251252,-1.64202773825059,-1.65306302241263,-7.19395241939645,-0.341850184374256,-0.350267166890888,-4.58019901677791
500,93,2.72057091403288,2.72022212621723,2.75265700624889,2.48881197527976,2.48850439393926,2.5269903971744,2.95232985278599,2.9519398584952,2.97832361532338,2.39248011664088,2.39215411574446,2.42975157967596,3.04866171142488,3.04829013669,3.07556243282182
500,94,2.83793527303956,2.83762673776896,2.88471172449801,2.61955367669792,2.61917416799698,2.65638291630387,3.0563168693812,3.05607930754093,3.11304053269215,2.52633992374091,2.52601605308066,2.5756987311719,3.14953062233821,3.14923742245725,3.19372471782411
500,95,0.157485426388797,0.143474655732555,-2.36195909195524,-0.255546167714267,-0.27692044198884,-2.94484165897862,0.570517020491861,0.56386975345395,-1.77907652493186,-0.691582533915636,-0.714031902183928,-4.19184226454467,1.00655338669323,1.00098121364904,-0.532075919365811
500,96,2.0840645790232,2.13348065841758,-1.23584557419549,1.80401107994252,1.85537614392097,-1.51160346302149,2.36411807810388,2.4115851729142,-0.960087685369485,1.5713821884549,1.62794815930576,-2.40672978598232,2.5967469695915,2.63901315752941,-0.0649613624086554
500,97,3.68255733532301,3.68048772090255,4.13155396469973,3.35698094157129,3.35001542485334,3.90584130655995,4.00813372907472,4.01096001695175,4.3572666228395,3.22537945724962,3.22034532825449,3.74841161080919,4.13973521339639,4.1406301135506,4.51469631859026
500,98,2.82407690967776,2.82601621228982,-1.88700547800822,2.59824348364365,2.60020003727481,-2.1569016402469,3.04991033571187,3.05183238730484,-1.61710931576954,2.45153391982037,2.45341854474135,-3.15784898047665,3.19661989953514,3.19861387983829,-0.616161975539788
500,99,3.0165897168096,3.11204361017688,-0.687666791756071,2.74298371866196,2.84898682840982,-0.940814099467878,3.29019571495723,3.37510039194394,-0.434519484044265,2.61598302268918,2.71659448453404,-1.75766931796377,3.41719641093001,3.50749273581971,0.382335734451623
500,100,3.21852439589427,3.24899540152305,3.2379569573696,2.96212157481288,2.99491079426623,2.89437407328357,3.47492721697566,3.50308000877987,3.58153984145563,2.87532909082869,2.90422064786855,2.91313509837403,3.56171970095985,3.59377015517755,3.56277881636518
1000,1,0.228955887074504,0.228585542239108,-1.97784873418766,0.00611735668339933,0.00574620328150816,-2.18647278490653,0.451794417465609,0.451424881196708,-1.76922468346879,-0.276785026078091,-0.277164910343326,-2.88087632402899,0.7346968002271,0.734335994821542,-1.07482114434633
1000,2,0.562841510990156,0.565353317180516,-0.586182801312396,0.210355922414188,0.212961489017113,-0.787020913531693,0.915327099566123,0.917745145343919,-0.385344689093098,-0.226879228849392,-0.224295685357089,-1.68709103714398,1.3525622508297,1.35500231971812,0.51472543451919
1000,3,2.83377857049186,2.82883861593908,2.82685087435578,2.64463250279946,2.64064478136653,2.65505923986326,3.02292463818426,3.01703245051162,2.99864250884831,2.56020202269676,2.55534091728353,2.55774736532893,3.10735511828696,3.10233631459462,3.09595438338264
1000,4,2.45119198576286,2.42730423152107,1.50492495263785,2.22305729304421,2.19969294289724,1.27089453018953,2.67932667848151,2.65491552014489,1.73895537508616,2.10774304557027,2.08216368782543,0.614215953692047,2.79464092595544,2.7724447752167,2.39563395158365
1000,5,2.79528649997697,2.79478503429583,2.70597266109416,2.57160960361939,2.57110835132596,2.46992862599669,3.01896339633455,3.0184617172657,2.94201669619163,2.5386683690604,2.53816589536496,2.45227022109695,3.05190463089354,3.0514041732267,2.95967510109137
1000,6,0.471351049310015,0.51317265508554,-1.23489555579476,0.242397166862572,0.282882079027338,-1.39124268154934,0.700304931757457,0.743463231143742,-1.07854843004018,-0.112329349428766,-0.0562758962687309,-2.21065761807937,1.0550314480488,1.08262120643981,-0.259133493510145
1000,7,2.37416969035905,2.37392007377851,-0.867105758765998,2.17361265556175,2.17336126099342,-1.06816652746269,2.57472672515634,2.5744788865636,-0.66604499006931,2.09831547628572,2.09805321564433,-1.54152057324504,2.65002390443237,2.6497869319127,-0.192690944286961
1000,8,1.92688371991274,1.92768477248529,0.257557319972765,1.65435288082931,1.65527218958217,0.0415683078756833,2.19941455899617,2.20009735538841,0.473546332069847,1.56065552943075,1.56117090096462,-0.469578237784822,2.29311191039473,2.29419864400595,0.984692877730352
