"n","b","psi_reg","psi_relax","lower_proj_reg","lower_proj_relax","upper_proj_reg","upper_proj_relax","lower_delta_reg","lower_delta_relax","upper_delta_reg","upper_delta_relax"
500,32,2.73573710020734,-0.693587096537734,2.19338336853044,-0.940819154227369,3.27809083188425,-0.446355038848099,2.3283666662698,-1.74417892828282,3.14310753414489,0.357004735207355
500,33,3.11343948741324,-2.20989813689076,2.84424439758652,-2.42436266024043,3.38263457723997,-1.9954336135411,2.71425225096835,-3.20331097006904,3.51262672385813,-1.21648530371249
500,34,2.10557237110129,-1.0187339497321,1.89288677354807,-1.20946308038223,2.31825796865451,-0.828004819081969,1.7353617695188,-1.92348295015611,2.47578297268378,-0.113984949308095
500,35,-0.637850303434144,-5.06824252421412,-0.944507303555298,-5.39395937327469,-0.33119330331299,-4.74252567515355,-1.42374771153461,-6.59502096172079,0.148047104666318,-3.54146408670745
500,36,-0.159222636990838,-2.97468112686119,-0.624749293544034,-3.16119768949695,0.306304019562358,-2.78816456422543,-1.14732286874713,-4.72296161848094,0.828877594765453,-1.22640063524144
500,37,0.634727852692409,0.634727852692409,0.0955324631494606,0.0955324631494606,1.17392324223536,1.17392324223536,0.0955324631494606,0.0955324631494606,1.17392324223536,1.17392324223536
500,38,0.155940775696462,-3.26138171363706,-0.0932021047598178,-3.47533193577403,0.405083656152742,-3.04743149150009,-0.473671762190858,-4.73518862855145,0.785553313583782,-1.78757479872266
500,39,3.06160849723161,2.96105500826,2.88373569727065,2.74351150158979,3.23948129719257,3.17859851493022,2.72108471127817,2.62641063335464,3.40213228318505,3.29569938316537
500,40,2.37355100941014,-1.77492234022876,2.18598171371005,-2.14800973464367,2.56112030511024,-1.40183494581385,2.00024787826487,-3.28410850502292,2.74685414055541,-0.265736175434591
500,41,3.23789557875079,0.26908392399491,2.80580259594105,-0.644078513550225,3.66998856156054,1.18224636154005,2.64669898193772,-1.30259677001989,3.82909217556387,1.84076461800971
500,42,3.26721000497493,-0.734234296019035,3.0051476462777,-0.997925050632757,3.52927236367216,-0.470543541405313,2.92339608077116,-1.72596202225049,3.6110239291787,0.257493430212423
500,43,1.61731739324038,-2.22990027250564,1.4613965191878,-2.37437538194577,1.77323826729295,-2.08542516306551,1.21969671357023,-3.13282087204307,2.01493807291052,-1.32697967296821
500,44,1.34618986827369,1.34618986827369,0.83349903978885,0.83349903978885,1.85888069675853,1.85888069675853,0.83349903978885,0.83349903978885,1.85888069675853,1.85888069675853
500,45,1.57595830091738,0.290480801543518,1.17730400315548,-0.00298372617815734,1.97461259867929,0.583945329265193,0.795537286531895,-1.31901375566058,2.35637931530287,1.89997535874762
500,46,1.60153866159678,0.317869346043774,0.963648504935587,-0.264868389162226,2.23942881825797,0.900607081249775,0.725732004074998,-1.33244447513274,2.47734531911855,1.96818316722029
500,47,2.95195500274263,2.97111377524315,2.64076453279506,2.57597062895084,3.2631454726902,3.36625692153545,2.59422781427563,2.62308097843556,3.30968219120962,3.31914657205074
500,48,3.80885770856428,3.7340074330957,3.4210553388372,3.50958204991854,4.19666007829135,3.95843281627286,3.46545959901308,3.40678959178519,4.15225581811547,4.06122527440621
500,49,2.85025889527444,4.90563759805591,2.63806811301438,4.73659132089175,3.0624496775345,5.07468387522008,2.42711400248562,4.33312635155343,3.27340378806326,5.4781488445584
500,50,3.60124994392332,3.28230026103835,3.21647253754124,3.02380460059547,3.98602735030539,3.54079592148124,3.18812207653371,2.91149137662723,4.01437781131293,3.65310914544948
1000,1,1.0329286349206,-1.29844364079307,0.843747989475756,-1.48677447548408,1.22210928036544,-1.11011280610207,0.681855611409536,-2.06922881681078,1.38400165843166,-0.527658464775367
1000,2,3.20582827196187,-2.13846116025426,3.00715937748122,-2.3514232485834,3.40449716644252,-1.92549907192511,2.93686509487685,-2.82831547213501,3.47479144904688,-1.4486068483735
1000,3,-1.88868492793806,-4.17175488567181,-2.04860064858905,-4.32775582488489,-1.72876920728708,-4.01575394645874,-2.5770931449582,-5.16157595712823,-1.20027671091793,-3.18193381421539
1000,4,1.20180467424334,-1.19882435432031,0.989314865075595,-1.39406991720888,1.41429448341108,-1.00357879143174,0.803660859347799,-2.04506507230573,1.59994848913888,-0.352583636334886
1000,5,0.735595868106709,-2.6238123012043,0.558885129755034,-2.78240495517906,0.912306606458384,-2.46521964722953,0.393408502295075,-3.55884088993811,1.07778323391834,-1.68878371247048
1000,6,2.8967419285541,2.15407496980718,2.72826028844254,1.97764887823388,3.06522356866566,2.33050106138048,2.58945863540023,1.51636444435654,3.20402522170797,2.79178549525782
1000,7,3.05076590792839,1.12831778320719,2.86771387185947,0.953088937677478,3.23381794399731,1.3035466287369,2.78734196257955,0.464299422937085,3.31418985327722,1.79233614347729
1000,8,2.76542000957854,2.85571986134566,2.60600081958598,2.72338317523309,2.92483919957109,2.98805654745822,2.51383156528038,2.61316109765901,3.01700845387669,3.0982786250323
1000,9,2.75979555588659,1.25946774094434,2.5466507474897,1.09268478661223,2.97294036428349,1.42625069527645,2.48495123088388,0.474673704580033,3.03463988088931,2.04426177730865
1000,10,3.00541224578728,2.83204643478791,2.75533352518846,2.57338601185777,3.2554909663861,3.09070685771805,2.73628346918623,2.57720400205973,3.27454102238833,3.08688886751609
1000,11,2.82229364654542,-1.26077700712046,2.66119279304546,-1.39880122526985,2.98339450004538,-1.12275278897108,2.59199997328852,-1.96035435261648,3.05258731980233,-0.561199661624445
1000,12,2.9042187158457,2.83545432024799,2.62552067054058,2.49821253081298,3.18291676115083,3.172696109683,2.65924138376468,2.59903203187396,3.14919604792673,3.07187660862202
1000,13,-1.64279035346935,-2.31775133704356,-1.95245849465412,-2.68077020558918,-1.33312221228457,-1.95473246849795,-2.4690357400585,-3.47718905573605,-0.81654496688019,-1.15831361835108
1000,14,2.58620835795542,-1.81026013538857,2.38408807427166,-1.98363542303886,2.78832864163918,-1.63688484773828,2.34899457003375,-2.51939073838942,2.82342214587709,-1.10112953238773
1000,15,3.15184383775628,3.26001466531218,2.90477442152778,2.89726508114928,3.39891325398479,3.62276424947509,2.89202816884506,2.99791466511278,3.41165950666751,3.52211466551159
1000,16,3.32180462331319,3.20836298431064,3.086012205658,2.79582585342988,3.55759704096837,3.6209001151914,3.07754061032963,2.97013022339997,3.56606863629675,3.4465957452213
1000,17,3.14470407283506,3.27711431664996,2.93684718379826,3.09731733418088,3.35256096187187,3.45691129911904,2.88665047407559,3.01976059003124,3.40275767159454,3.53446804326868
1000,18,2.8519082827601,2.81646001482346,2.62031085080902,2.58488077211139,3.08350571471119,3.04803925753554,2.59580898565291,2.56952418794154,3.10800757986729,3.06339584170539
1000,19,3.09056689807798,3.19480482795176,2.85262374226855,3.01022250091096,3.32851005388741,3.37938715499257,2.84264940453509,2.94730028756035,3.33848439162087,3.44230936834318
1000,20,3.10827965360118,2.83933800813167,2.81572062304452,2.53613934151505,3.40083868415784,3.14253667474828,2.85143733336092,2.60067915992935,3.36512197384143,3.07799685633398
1000,21,3.46613683904358,3.2818525601035,3.18681492511146,3.01584623712479,3.7454587529757,3.54785888308222,3.23417809368601,3.05351855603817,3.69809558440115,3.51018656416883
1000,22,3.34246298239842,4.44788563989341,2.76342375578353,4.26101896770404,3.9215022090133,4.63475231208277,3.10052636099798,4.02775074187579,3.58439960379886,4.86802053791102
1000,23,1.49854005556679,-0.937766338191095,1.35680517995936,-1.1230176601111,1.64027493117421,-0.752515016271088,1.18942902474797,-1.51381554297807,1.80765108638561,-0.361717133404124
1000,24,2.81618614505171,-1.34349634567052,2.59088431395817,-1.56413040392949,3.04148797614526,-1.12286228741156,2.57034027810718,-2.05889231837967,3.06203201199625,-0.628100372961383
1000,25,3.09577281406297,3.09139726038496,2.86483877607824,2.89071282405496,3.32670685204771,3.29208169671496,2.8147260969327,2.82191308151392,3.37681953119325,3.360881439256
1000,26,2.55387704782632,0.355983318164816,2.33179171898317,0.133301159610988,2.77596237666947,0.578665476718645,2.0823109027141,-0.446234028579396,3.02544319293853,1.15820066490903
1000,27,2.27699416844211,-1.12075964167788,2.12048327477634,-1.27940029387555,2.43350506210788,-0.962118989480213,2.03836225981258,-1.64801244598036,2.51562607707164,-0.593506837375407
1000,28,0.473329686067436,-0.244764882167035,0.193023002142425,-0.383295009833821,0.753636369992446,-0.106234754500249,-0.150505605788876,-1.25178419128712,1.09716497792375,0.76225442695305
1000,29,0.699736806346935,0.700912994230899,0.478841095364864,0.528761844643766,0.920632517329005,0.873064143818032,0.0803670271717792,-0.244576050663779,1.31910658552209,1.64640203912558
1000,30,3.08632789539459,3.0562628119828,2.87316047650448,2.85795697628956,3.29949531428471,3.25456864767605,2.82168788878653,2.81003516737661,3.35096790200266,3.30249045658899
1000,31,2.7500083235163,1.40940035542825,2.4327313564022,1.17897879402836,3.0672852906304,1.63982191682814,2.46881236843434,0.614288740046382,3.03120427859826,2.20451197081013
1000,32,2.43242194070791,-0.71617244381264,2.152120926979,-0.949424844721142,2.71272295443682,-0.482920042904139,2.17978820924316,-1.39473928658097,2.68505567217267,-0.0376056010443133
1000,33,0.203948032091401,-1.18027800869386,-0.0147665937257107,-1.39482946149784,0.422662657908513,-0.965726555889883,-0.192465602475188,-2.041086073155,0.60036166665799,-0.319469944232716
1000,34,2.95934656226097,2.89617081809159,2.55985267330699,2.57032069464904,3.35884045121496,3.22202094153414,2.697015796435,2.64664746735205,3.22167732808695,3.14569416883113
1000,35,1.25452336620132,-1.88030497817258,1.09730897395919,-2.05979075964926,1.41173775844346,-1.7008191966959,0.928205867374038,-2.56740293349728,1.58084086502861,-1.19320702284788
1000,36,3.03195174109909,2.68683226201183,2.82415553386198,2.46815985271271,3.23974794833621,2.90550467131096,2.77069181567437,2.43438753236108,3.29321166652382,2.93927699166259
1000,37,1.86904605860676,1.2764559185627,1.59227659558325,1.1044466082307,2.14581552163027,1.44846522889469,1.45337600899474,0.588112326551035,2.28471610821878,1.96479951057436
1000,38,1.11113565555803,-0.383901566613491,0.924132026289646,-0.547681272851976,1.29813928482641,-0.220121860375006,0.645447766312568,-1.15078101464329,1.57682354480349,0.382977881416308
1000,39,3.19585200740917,3.01416136701233,2.84118484575895,2.7516671793868,3.5505191690594,3.27665555463786,2.9056857669859,2.74634095202985,3.48601824783245,3.28198178199481
1000,40,3.01792301217009,3.75498464742386,2.84966220679878,3.59441292088347,3.1861838175414,3.91555637396425,2.79494397632351,3.34410341656105,3.24090204801667,4.16586587828667
1000,41,2.45848592851213,-0.119460087278442,2.3261264240366,-0.256627946179245,2.59084543298765,0.0177077716223605,2.18319991215062,-0.828816301213015,2.73377194487363,0.589896126656131
1000,42,3.08999451120541,2.9728364395142,2.82892243840408,2.70892601601439,3.35106658400674,3.23674686301401,2.85541933862623,2.74440844217,3.32456968378459,3.2012644368584
1000,43,3.10869220573939,3.02760012188413,2.86502857375932,2.80082812946206,3.35235583771945,3.2543721143062,2.84350712113267,2.77339366933312,3.3738772903461,3.28180657443514
1000,44,0.324961373170812,-0.727367178314369,0.122508982554358,-0.892939330976882,0.527413763787266,-0.561795025651856,-0.298412501915726,-1.61757935047929,0.948335248257349,0.162844993850549
1000,45,2.88106361475872,2.81696426936538,2.6506941424785,2.57586963552075,3.11143308703895,3.05805890321002,2.64616186252461,2.58684607365633,3.11596536699284,3.04708246507444
1000,46,2.95199973217835,0.602567019790034,2.79767734554072,0.447865248491132,3.10632211881597,0.757268791088935,2.71919959159427,-0.100543869618919,3.18479987276243,1.30567790919899
1000,47,2.11132603602031,0.131071827473363,1.94827117115462,-0.0543075808521863,2.274380900886,0.316451235798913,1.84233646917309,-0.397054955880957,2.38031560286753,0.659198610827684
1000,48,-0.72915607349281,-2.41565328599893,-0.918763809084913,-2.59090060590477,-0.539548337900706,-2.24040596609309,-1.32795606002316,-3.32835882375434,-0.130356086962459,-1.50294774824351
1000,49,1.91728510986133,0.415762745092007,1.74941982381375,0.269877918292456,2.0851503959089,0.561647571891557,1.47717601600744,-0.320883695365269,2.35739420371521,1.15240918554928
1000,50,2.18273396563133,-1.28585037615385,2.00666431972329,-1.41805887424571,2.35880361153937,-1.15364187806199,1.90281485041546,-2.09592483394973,2.4626530808472,-0.475775918357969
1500,1,3.11270406242307,3.16544085861625,2.9130339695319,2.96901062042786,3.31237415531424,3.36187109680464,2.89765383922925,2.95113864844825,3.32775428561688,3.37974306878425
1500,2,2.91591290496086,2.92217829225932,2.63234808432655,2.76247200443331,3.19947772559517,3.08188458008534,2.71811898887093,2.73548368509487,3.11370682105079,3.10887289942378
1500,3,2.30211246239972,1.10303667792856,2.1213883499329,0.961647169455744,2.48283657486654,1.24442618640137,2.06489840422973,0.705354203385714,2.53932652056971,1.5007191524714
1500,4,0.555515764441171,-1.37835914679743,0.39274862943542,-1.52033212919219,0.718282899446922,-1.23638616440267,0.181111815334149,-1.9864126166147,0.929919713548193,-0.770305676980161
1500,5,2.03575710552385,0.814224608869257,1.74943338254127,0.515501944330605,2.32208082850642,1.11294727340791,1.60142201436105,0.126035862111678,2.47009219668664,1.50241335562684
1500,6,1.19431967293987,-2.56503751461023,1.02940756539242,-2.7183631561027,1.35923178048732,-2.41171187311775,0.876625676921827,-3.28928134910575,1.51201366895791,-1.8407936801147
1500,7,1.82130420659013,0.177249239468228,1.60566628036853,-0.178853536449249,2.03694213281172,0.533352015385706,1.4869951822825,-0.386577378491903,2.15561323089775,0.74107585742836
1500,8,3.29138442284045,3.16429647243957,3.08055834001622,2.96371189733802,3.50221050566469,3.36488104754112,3.09582991966022,2.97504681522597,3.48693892602069,3.35354612965316
1500,9,1.55645340294241,-0.282993564588861,1.40673463581029,-0.421334217639826,1.70617217007452,-0.144652911537895,1.26493194582217,-0.815678171308094,1.84797486006265,0.249691042130373
1500,10,2.84393298844603,2.91700448415793,2.68970559011028,2.75831469102753,2.99816038678177,3.07569427728833,2.64023373661796,2.71753207463165,3.0476322402741,3.11647689368421
1500,11,3.18785770465358,3.21843268326523,2.9976039499751,3.03543899504191,3.37811145933206,3.40142637148855,2.9307182377618,2.95581015104656,3.44499717154537,3.4810552154839
1500,12,2.97075715728505,2.85751717313992,2.83804580346754,2.72803338220617,3.10346851110256,2.98700096407367,2.77554465734553,2.66869071455964,3.16596965722457,3.04634363172019
1500,13,3.04786978511137,2.81310766044264,2.91985897327309,2.63872647677877,3.17588059694966,2.98748884410651,2.85133014754323,2.62466391354371,3.24440942267952,3.00155140734157
1500,14,1.6279111557142,0.464100958003473,1.2942229331227,0.159983988543876,1.96159937830571,0.76821792746307,1.29629036642733,-0.182453238927129,1.95953194500108,1.11065515493407
1500,15,2.13946712125111,0.912867989491963,1.96434371884263,0.75499569371022,2.31459052365959,1.07074028527371,1.88329762972706,0.129833979812283,2.39563661277517,1.69590199917164
1500,16,3.08098253582683,3.11846411328335,2.87739348411206,2.99200625290419,3.2845715875416,3.24492197366252,2.87152056175159,2.91633455678517,3.29044450990207,3.32059366978154
1500,17,1.50353379244827,-0.618904299927516,1.34000845496826,-0.78253664121174,1.66705912992828,-0.455271958643292,1.21638835288454,-1.13258150179649,1.790679232012,-0.105227098058538
1500,18,3.45619495264409,3.33551023192915,3.22999236018388,3.06363777258127,3.6823975451043,3.60738269127703,3.22497150424543,3.0884851844685,3.68741840104276,3.5825352793898
1500,19,1.13223560920603,-1.77406019930601,0.981007870500323,-1.91642675207825,1.28346334791173,-1.63169364653377,0.832369273277779,-2.401765614893,1.43210194513428,-1.14635478371902
1500,20,0.203786433752799,-2.31820323836024,0.0057517350019772,-2.46313208440326,0.401821132503622,-2.17327439231722,-0.170825560763065,-2.96456959255353,0.578398428268664,-1.67183688416694
1500,21,-0.00306683494288768,-0.0825771370072874,-0.252178434375865,-0.356451794815282,0.246044764490089,0.191297520800707,-0.692734609897614,-0.977395269648718,0.686600940011839,0.812240995634143
1500,22,1.80239428437883,-1.10931507846816,1.69074663878148,-1.2182116726748,1.91404192997617,-1.00041848426152,1.54377009655086,-1.66138071202864,2.0610184722068,-0.557249444907682
1500,23,1.47780329558192,-1.60322242113736,1.27008634207224,-1.74573748527269,1.68552024909159,-1.46070735700203,1.2133276104163,-2.19462914824086,1.74227898074754,-1.01181569403386
1500,24,3.19706150619332,3.27567945384125,2.90694455617127,2.98614299159173,3.48717845621538,3.56521591609076,2.93489571775505,3.01547208617374,3.4592272946316,3.53588682150875
1500,25,1.86789078999644,0.378546924472671,1.64765455999133,0.143980324227431,2.08812702000155,0.61311352471791,1.54788104960448,-0.381210792476748,2.18790053038839,1.13830464142209
1500,26,2.9271792243615,2.84650857026125,2.71783567994693,2.663667791746,3.13652276877608,3.0293493487765,2.74117710376474,2.66671252920381,3.11318134495827,3.02630461131868
1500,27,3.04970172437912,3.61880040047011,2.91630367772266,3.48844845844078,3.18309977103559,3.74915234249945,2.84428562054167,3.36150727218136,3.25511782821657,3.87609352875887
1500,28,1.76387242407724,-0.438302406346921,1.58719096959991,-0.575880036216377,1.94055387855456,-0.300724776477465,1.51949894394547,-0.896639130172698,2.00824590420901,0.0200343174788563
1500,29,2.65695270673211,0.280568828550434,2.37916739864712,0.0975965247933181,2.9347380148171,0.463541132307551,2.45151727273487,-0.14873512131761,2.86238814072934,0.709872778418479
1500,30,0.692969421603182,-1.20371669691081,0.508862531981043,-1.38193017389969,0.87707631122532,-1.02550321992193,0.369611900683058,-1.75319617826917,1.0163269425233,-0.654237215552449
1500,31,2.01780121693524,0.0167710359885881,1.85881659549559,-0.124606481372434,2.17678583837489,0.15814855334961,1.79090778445982,-0.445567702022501,2.24469464941066,0.479109773999678
1500,32,3.24852395651566,1.22893568113564,3.1201413041624,1.11273942674081,3.37690660886892,1.34513193553047,3.04290367044498,0.578469890669448,3.45414424258633,1.87940147160184
1500,33,1.25778104255277,-1.09755877608569,1.08914225701902,-1.2645997457286,1.42641982808652,-0.930517806442791,0.961146745155959,-1.65247767787398,1.55441533994958,-0.542639874297406
1500,34,2.96118239895793,2.90680175850174,2.82832374775982,2.76899918140117,3.09404105015605,3.04460433560232,2.75184040213886,2.70060940011362,3.17052439577701,3.11299411688986
1500,35,2.3860779340137,-0.975172142630779,2.18337853966084,-1.16758277146023,2.58877732836656,-0.782761513801326,2.19128220294713,-1.40749977983963,2.58087366508028,-0.542844505421926
1500,36,0.154461171397642,-0.154898653905138,-0.0802599145435853,-0.29362750826881,0.389182257338869,-0.0161697995414669,-0.350775089967856,-0.916826779978327,0.65969743276314,0.607029472168051
1500,37,0.906535996892774,-2.35829562138184,0.763974192914828,-2.47542607408376,1.04909780087072,-2.24116516867992,0.630511316372219,-2.90587595344914,1.18256067741333,-1.81071528931454
1500,38,3.03677156333636,-0.301966439654095,2.87562273338108,-0.506385274451712,3.19792039329164,-0.0975476048564779,2.83577261229071,-0.753687843296786,3.23777051438202,0.149754963988596
1500,39,0.260514991954181,-1.53936363422688,0.0916510623965593,-1.65056554295449,0.429378921511803,-1.42816172549926,-0.0707215020205121,-2.09364451735451,0.591751485928875,-0.985082751099242
1500,40,2.9092794669826,2.79283510179053,2.76270555767418,2.65569412530413,3.05585337629102,2.92997607827693,2.71909849061147,2.6103794291315,3.09946044335373,2.97529077444956
1500,41,1.84489841705447,-2.63966708311416,1.66479653693925,-2.79832824918517,2.0250002971697,-2.48100591704315,1.63278068444614,-3.20148496488896,2.0570161496628,-2.07784920133936
1500,42,3.06808339770395,2.84466254662418,2.87366206505425,2.63288532801613,3.26250473035364,3.05643976523223,2.86458532645128,2.64467455320621,3.27158146895661,3.04465054004215
1500,43,1.30683244833222,-2.60941038515773,1.1279235989729,-2.80547595826627,1.48574129769154,-2.41334481204918,1.00964004374438,-3.27476457290442,1.60402485292007,-1.94405619741103
1500,44,3.22022301527855,3.44991421636576,2.95868782968604,3.18249890851694,3.48175820087106,3.71732952421458,3.00294327520573,3.2326729840144,3.43750275535137,3.66715544871712
1500,45,2.82566067012292,2.79892555659404,2.7019401182436,2.67037768674019,2.94938122200225,2.9274734264479,2.63544351073283,2.61183124361531,3.01587782951301,2.98601986957278
1500,46,0.502851096015224,0.376553905776008,0.299263399371305,0.220344461194508,0.706438792659143,0.532763350357509,0.0107637078991295,-0.418044373413232,0.994938484131319,1.17115218496525
1500,47,1.44753271256489,-0.432929816708533,1.30154323178708,-0.566158733172717,1.5935221933427,-0.299700900244348,1.12356466509607,-1.1908236197952,1.77150076003372,0.324963986378132
1500,48,1.00632622236556,0.610703232085243,0.803123787374627,0.395627909166841,1.20952865735649,0.825778555003645,0.479199384660008,-0.109095639940531,1.5334530600711,1.33050210411102
1500,49,2.93497299495507,2.86000844745478,2.74181787140541,2.65766413576,3.12812811850472,3.06235275914957,2.73222715825379,2.66163407632757,3.13771883165635,3.058382818582
1500,50,2.74708023101073,0.781950672516346,2.53421705225089,0.574758952596967,2.95994340977056,0.989142392435725,2.54079128898714,0.422177543116863,2.95336917303431,1.14172380191583
2000,1,2.98678975246085,2.85205739430456,2.87328052595767,2.72848759949969,3.10029897896403,2.97562718910943,2.81183480056566,2.67982656041248,3.16174470435604,3.02428822819663
2000,2,3.09111069774093,2.9267892717939,2.95082720929421,2.76752789426915,3.23139418618765,3.08605064931864,2.9162278449278,2.75481085990872,3.26599355055406,3.09876768367907
2000,3,2.83308760113683,-0.638973739208957,2.68167610136561,-0.774284778476869,2.98449910090805,-0.503662699941044,2.65819554028968,-1.02106886858457,3.00797966198398,-0.256878609833338
2000,4,2.40770992535824,-0.208305290632524,2.28985293757155,-0.329254783745274,2.52556691314493,-0.0873557975197746,2.20969507092261,-0.607059950757134,2.60572477979387,0.190449369492086
2000,5,2.80484715762226,2.70011382317267,2.67576305306687,2.57023321531742,2.93393126217764,2.82999443102791,2.63415604551768,2.53591825061875,2.97553826972684,2.86430939572658
2000,6,2.4600696264402,-0.349076779609236,2.34588565968458,-0.456540268979398,2.57425359319582,-0.241613290239075,2.27591590548667,-0.735429507095363,2.64422334739373,0.0372759478768904
2000,7,1.22179786831809,-0.904265356674481,0.984970252238601,-1.14018016391881,1.45862548439758,-0.66835054943015,0.953848612459943,-1.44326958645148,1.48974712417624,-0.365261126897479
2000,8,2.17112683469346,-0.477494229750619,2.03308969925656,-0.620741671087391,2.30916397013036,-0.334246788413848,1.96192914061491,-0.921162002173903,2.38032452877201,-0.0338264573273359
